"id1","char","cls","atr","bg","rarityscore","rank_number"
"2205","Husky","Magician_v1_c1","Marked Skin","E3","114.98430367913323","3692"
"1578","Shiba Inu","Farmer_v1_c2","Pipe","B1","114.97704076038004","3693"
"4911","Frog 2","Farmer_v3_c2","Marked Skin","E1","114.96358936941418","3694"
"4173","Owl","Hunter_v1_c3","Aura Purple","A1","114.95945338771293","3695"
"3173","Rabbit","Farmer_v2_c1","Tattoo 1","F1","114.9356949077288","3696"
"1198","Husky","Fighter_v1_c1","Beard","D3","114.92871349635882","3697"
"4907","Frog","Fighter_v1_c1","Aura Purple","A3","114.91403370215215","3698"
"898","Rabbit","Farmer_v2_c3","Monocle","E3","114.91325558899162","3699"
"705","Owl","Hunter_v1_c1","Robotic Hand","E3","114.91325558899162","3699"
"4128","Black Cat","Medic_v1_c1","Robotic Hand","A1","114.90964138528975","3701"
"2759","Red Panda","Medic_v1_c1","Horns","A1","114.90549775083181","3702"
"4884","Frog","Hunter_v1_c3","Aura Purple","A2","114.89932470523355","3703"
"2460","Owl","Farmer_v1_c1","Monocle","E1","114.89254127927256","3704"
"4638","Owl","Farmer_v3_c2","Rock Hands","E1","114.89254127927256","3704"
"2156","Goat","Farmer_v3_c3","Tattoo 2","B3","114.87525992071531","3706"
"863","Frog","Farmer_v2_c2","Mustache","D1","114.85245486669726","3707"
"598","Owl 2","Hunter_v1_c3","Tattoo 2","A3","114.84259320455661","3708"
"2447","Husky","Hunter_v1_c2","Tattoo 5","C2","114.83093000379804","3709"
"2380","Husky","Fighter_v3_c1","Tattoo 5","F2","114.83093000379804","3709"
"3191","Crow","Magician_v1_c1","Tattoo 1","C1","114.82313427313427","3711"
"2018","Dog","Peddler_v1_c2","Mustache","B3","114.81916973962515","3712"
"487","Shiba Inu","Hunter_v2_c2","Horns","E2","114.78727757470672","3713"
"2022","Frog 2","Peddler_v1_c2","Mustache","D2","114.78645850307655","3714"
"3440","Crow","Farmer_v1_c2","Monocle","E1","114.77998064467803","3715"
"4045","Frog","Hunter_v2_c3","Sunglasses","A1","114.77054042959215","3716"
"3988","Platypus","Hunter_v2_c1","Beard","D1","114.75809179008327","3717"
"1752","Crow","Farmer_v2_c1","Cigar","E2","114.74935433002179","3718"
"1452","Husky","Fighter_v1_c3","Rock Hands","E3","114.7449812174753","3719"
"2888","Red Panda","Hunter_v2_c3","Aura Purple","E1","114.73606092294045","3720"
"2095","Owl","Farmer_v2_c2","White Eyes","A3","114.72639524476543","3721"
"3226","Husky","Hunter_v1_c1","Cigar","E1","114.72426690775625","3722"
"3432","Husky","Farmer_v3_c2","Robotic Hand","E1","114.72426690775625","3722"
"2141","Dog","Hunter_v2_c3","Sunglasses","A2","114.71079201952695","3724"
"2357","Frog 2","Fighter_v3_c1","Rock Hands","E2","114.6936405931","3725"
"4514","Frog 2","Hunter_v1_c2","Robotic Hand","E2","114.6936405931","3725"
"4419","Frog","Fighter_v1_c2","Marked Skin","A3","114.66992479126107","3727"
"1414","Frog","Hunter_v1_c3","White Eyes","A1","114.65887402331748","3728"
"1222","Red Panda","Farmer_v3_c2","Pipe","B1","114.65108888306644","3729"
"631","Husky","Farmer_v2_c1","Tattoo 4","F1","114.64768957273152","3730"
"1453","Crow","Hunter_v1_c3","White Eyes","A3","114.6138346101709","3731"
"1197","Cat","Peddler_v1_c1","Marked Skin","A2","114.5991256132523","3732"
"437","Cat","Fighter_v1_c1","Horns","A2","114.5991256132523","3732"
"2793","Black Cat","Bard_v1_c1","Beard","D3","114.59244133236933","3734"
"4677","Red Panda","Farmer_v1_c3","Pipe","D3","114.58207880655962","3735"
"1761","Frog 2","Fighter_v1_c2","Marked Skin","A3","114.55812087324911","3736"
"623","Dog","Medic_v1_c1","Rock Hands","D3","114.55114587344454","3737"
"1571","Cat","Medic_v1_c1","Robotic Hand","B2","114.55114587344454","3737"
"1737","Frog 2","Farmer_v3_c3","White Eyes","A2","114.54341187633051","3739"
"1976","Platypus","Magician_v1_c2","Antlers","A2","114.49612007527985","3740"
"3645","Frog 2","Medic_v1_c1","Cigar","B2","114.49543213652275","3741"
"2322","Owl","Farmer_v3_c3","Cigar","A2","114.4723637861889","3742"
"3326","Red Panda","Hunter_v2_c2","Horns","E2","114.46132569739312","3743"
"606","Rabbit","Magician_v1_c2","Beard","E3","114.44072868349257","3744"
"2307","Owl 2","Hunter_v2_c3","White Eyes","E3","114.43281465704501","3745"
"3965","Frog","Medic_v1_c3","Fire Aura","A2","114.42157407736782","3746"
"3135","Frog","Farmer_v3_c3","Robotic Hand","A2","114.41589333268453","3747"
"2128","Frog","Peddler_v1_c2","Cigar","A2","114.41589333268453","3747"
"4462","Shiba Inu","Farmer_v2_c1","Beard","A3","114.41554832118226","3749"
"3138","Shiba Inu","Farmer_v3_c2","Beard","A1","114.40449755323867","3750"
"1858","Shiba Inu","Fighter_v1_c3","Beard","A2","114.40083932426366","3751"
"822","Frog","Farmer_v2_c1","Aura Aqua","A2","114.38157699745479","3752"
"4244","Platypus","Bard_v1_c1","White Eyes","A1","114.37644839902997","3753"
"972","Dog","Farmer_v2_c2","Monocle","A3","114.37451214851296","3754"
"579","Dog","Fighter_v1_c1","Cigar","A2","114.35980315159436","3755"
"2499","Dog","Peddler_v1_c2","Monocle","A2","114.35980315159436","3755"
"174","Black Cat","Farmer_v3_c1","Antlers","A3","114.34517861448451","3757"
"3298","Black Cat","Farmer_v2_c1","Beard","A1","114.32201177204094","3758"
"3061","Frog 2","Peddler_v1_c1","Robotic Hand","A3","114.31879841159117","3759"
"3280","Black Cat","Farmer_v1_c2","Beard","A2","114.31835354306592","3760"
"2951","Goat","Bard_v1_c1","Antlers","C1","114.31051409304834","3761"
"1606","Husky","Peddler_v1_c1","Cigar","A2","114.30408941467257","3762"
"4869","Red Panda","Hunter_v2_c3","Cigar","E1","114.25262955039143","3763"
"3481","Shiba Inu","Hunter_v1_c3","Tattoo 1","B3","114.22762083685029","3764"
"4348","Shiba Inu","Bard_v3_c1","Mustache","A3","114.22748577350873","3765"
"2197","Platypus","Peddler_v2_c3","None","A3","114.18508385975247","3766"
"1697","Platypus","Fighter_v1_c2","Tattoo 4","B2","114.16824949586749","3767"
"4976","Black Cat","Fighter_v3_c1","Tattoo 2","A2","114.1302909953924","3768"
"3867","Owl 2","Fighter_v1_c2","Tattoo 3","B1","114.11257917888018","3769"
"827","Rabbit","Farmer_v2_c1","Beard","B3","114.09888194880833","3770"
"1762","Shiba Inu","Magician_v4_c1","None","A1","114.09086841529266","3771"
"1047","Shiba Inu","Mercenary_v2_c2","None","A1","114.09086841529266","3771"
"2647","Shiba Inu","Mercenary_v2_c1","None","A1","114.09086841529266","3771"
"1736","Red Panda","Magician_v1_c1","Beard","A3","114.08959644386866","3774"
"1763","Shiba Inu","Peddler_v2_c3","None","A2","114.08721018631765","3775"
"957","Shiba Inu","Farmer_v3_c3","Tattoo 5","D1","114.08508481935127","3776"
"4259","Frog","Medic_v1_c3","Ice Hands","A2","114.08429637558943","3777"
"673","Crow","Bard_v2_c1","Ice Hands","A2","114.02820619449928","3778"
"4622","Cat","Fighter_v1_c3","Beard","D2","114.00932381458698","3779"
"267","Frog","Bard_v1_c1","Marked Skin","B1","113.97740268706781","3780"
"3143","Dog","Magician_v1_c2","Antlers","D3","113.9756323346957","3781"
"427","Cat","Farmer_v3_c1","Antlers","D3","113.9756323346957","3781"
"3259","Owl","Farmer_v1_c3","Tattoo 2","B1","113.95702442362355","3783"
"348","Owl","Hunter_v1_c2","Spiked Body","A3","113.94959318257163","3784"
"3215","Owl","Bard_v1_c1","Pipe","C2","113.9481492755435","3785"
"2420","Frog","Mercenary_v3_c1","None","A3","113.93487696808856","3786"
"2969","Owl","Bard_v3_c1","Tattoo 2","D2","113.93382190150798","3787"
"467","Goat","Mercenary_v3_c1","None","A1","113.92382620014497","3788"
"4552","Owl","Fighter_v1_c3","Tattoo 2","B3","113.9108194011348","3789"
"4086","Red Panda","Hunter_v1_c2","Tattoo 2","A3","113.90153389619513","3790"
"4902","Goat","Farmer_v1_c2","Spiked Body","A3","113.89312272906727","3791"
"2290","Red Panda","Hunter_v1_c1","Tattoo 2","A1","113.89048312825155","3792"
"431","Red Panda","Farmer_v2_c3","Tattoo 2","A1","113.89048312825155","3792"
"3709","Red Panda","Fighter_v1_c3","Tattoo 2","A2","113.88682489927653","3794"
"2703","Cat","Mercenary_v3_c1","None","A2","113.86407779007978","3795"
"2949","Crow","Mercenary_v3_c1","None","A2","113.86407779007978","3795"
"1361","Platypus","Medic_v1_c3","Beard","D1","113.84528171973895","3797"
"12","Platypus","Hunter_v2_c2","Beard","B2","113.84528171973895","3797"
"482","Dog","Farmer_v3_c2","Tattoo 2","B1","113.84446378902902","3799"
"4143","Cat","Fighter_v1_c3","Aura Purple","A3","113.8370325479771","3800"
"4912","Dog","Bard_v1_c1","Pipe","C2","113.83558864094897","3801"
"115","Dog","Farmer_v2_c1","Aura Purple","A1","113.82598178003352","3802"
"1684","Cat","Farmer_v1_c2","Aura Purple","A1","113.82598178003352","3802"
"4653","Frog 2","Mercenary_v3_c1","None","A3","113.82307305007659","3804"
"1213","Crow","Farmer_v1_c3","Aura Purple","A2","113.8223235510585","3805"
"3750","Cat","Farmer_v1_c1","Spiked Body","A2","113.8223235510585","3805"
"1170","Owl 2","Fighter_v3_c1","Tattoo 2","A3","113.82168223147173","3807"
"2743","Owl 2","Farmer_v1_c3","Tattoo 2","A3","113.82168223147173","3807"
"4237","Cat","Hunter_v1_c2","Tattoo 2","D2","113.82126126691345","3809"
"1859","Black Cat","Bard_v1_c2","White Eyes","E2","113.81632332504053","3810"
"3097","Owl","Mercenary_v1_c2","None","D2","113.8082553112355","3811"
"823","Red Panda","Farmer_v2_c2","Tattoo 4","D2","113.80494049642891","3812"
"687","Crow","Bard_v3_c1","Tattoo 2","B3","113.79825876654027","3813"
"2670","Cat","Hunter_v1_c1","Mustache","B3","113.79825876654027","3813"
"555","Shiba Inu","Bard_v1_c3","Tattoo 5","F2","113.79677605527837","3815"
"14","Shiba Inu","Bard_v1_c3","Tattoo 4","C2","113.79677605527837","3815"
"184","Platypus","Bard_v1_c3","Cigar","E3","113.79399194547184","3817"
"832","Frog 2","Farmer_v2_c1","Mustache","B1","113.78875005210723","3818"
"4727","Dog","Farmer_v2_c1","Mustache","B2","113.77545371252221","3819"
"3696","Cat","Farmer_v1_c1","Mustache","B2","113.77545371252221","3819"
"1809","Dog","Farmer_v2_c1","Tattoo 2","D1","113.77545371252221","3819"
"897","Red Panda","Magician_v4_c1","None","A1","113.76491653797906","3822"
"3887","Red Panda","Mercenary_v1_c2","None","A2","113.76125830900405","3823"
"1113","Goat","Mercenary_v1_c2","None","D2","113.75178485773114","3824"
"3248","Frog 2","Hunter_v1_c2","Mustache","D1","113.71973997560042","3825"
"2532","Crow","Mercenary_v2_c1","None","B1","113.71889719875654","3826"
"3929","Black Cat","Fighter_v3_c2","Tattoo 3","E3","113.71062767883008","3827"
"1002","Cat","Medic_v1_c3","Aura Aqua","B3","113.70956958934175","3828"
"1427","Goat","Mercenary_v2_c2","None","D3","113.70597730333989","3829"
"3618","Owl","Farmer_v1_c3","Marked Skin","A3","113.70548427168055","3830"
"1141","Owl","Bard_v2_c3","Marked Skin","A3","113.70548427168055","3830"
"3726","Owl 2","Mercenary_v1_c2","None","A3","113.69611564119924","3832"
"3678","Rabbit","Peddler_v2_c1","None","E1","113.69480585660108","3833"
"1986","Rabbit","Farmer_v1_c1","Marked Skin","A1","113.69443350373696","3834"
"1464","Rabbit","Fighter_v3_c1","Horns","A1","113.69443350373696","3834"
"4353","Frog","Bard_v1_c1","Robotic Hand","B3","113.69187520292112","3836"
"4222","Owl","Farmer_v3_c2","Marked Skin","A2","113.69077527476195","3837"
"2853","Owl 2","Peddler_v2_c3","None","A1","113.68506487325566","3838"
"3190","Dog","Mercenary_v2_c3","None","B3","113.67269217626779","3839"
"4577","Dog","Mercenary_v2_c1","None","B2","113.64988712224972","3840"
"816","Crow","Peddler_v2_c3","None","B2","113.64988712224972","3840"
"3288","Husky","Peddler_v2_c3","None","D2","113.63998093971918","3842"
"540","Frog 2","Mercenary_v2_c2","None","D2","113.63998093971918","3842"
"4949","Frog","Bard_v2_c3","Marked Skin","A1","113.6379630502326","3844"
"1437","Owl","Farmer_v3_c1","Bubble Pipe","D3","113.63313575260511","3845"
"2311","Black Cat","Bard_v1_c2","Cigar","E3","113.6283414877579","3846"
"1061","Owl 2","Farmer_v3_c3","Bandana","E2","113.61982661139061","3847"
"630","Husky","Peddler_v2_c2","None","B3","113.61697843934598","3848"
"3510","Dog","Magician_v1_c1","White Eyes","A3","113.59292363708602","3849"
"1877","Cat","Farmer_v2_c3","Marked Skin","A3","113.59292363708602","3849"
"4859","Cat","Bard_v2_c2","Bubble Pipe","B1","113.5895851945174","3851"
"3735","Black Cat","Farmer_v3_c1","Bandana","A1","113.58727821610351","3852"
"1163","Cat","Hunter_v1_c1","Horns","A1","113.58187286914243","3853"
"514","Dog","Farmer_v1_c1","Marked Skin","A1","113.58187286914243","3853"
"4532","Shiba Inu","Magician_v1_c2","Earring","E3","113.54855659844965","3855"
"3467","Frog 2","Farmer_v1_c3","White Eyes","A3","113.53720990016423","3856"
"2612","Shiba Inu","Fighter_v3_c2","Tattoo 1","E1","113.5278422887306","3857"
"4900","Frog 2","Mercenary_v1_c3","None","E1","113.52653148508476","3858"
"988","Crow","Hunter_v2_c3","Antlers","C2","113.52485427268036","3859"
"4456","Husky","Farmer_v2_c3","Marked Skin","A2","113.52250090324563","3860"
"72","Red Panda","Hunter_v2_c3","Beard","B1","113.50517524241594","3861"
"2006","Rabbit","Farmer_v3_c2","Monocle","A3","113.46616181002261","3862"
"2621","Platypus","Hunter_v2_c3","White Eyes","A2","113.45998009971063","3863"
"119","Frog","Fighter_v3_c2","Pipe","D1","113.42964681371018","3864"
"605","Frog","Hunter_v1_c1","Rock Hands","A3","113.40969135651825","3865"
"4754","Goat","Magician_v1_c1","Cigar","A3","113.40969135651825","3865"
"523","Frog","Bard_v3_c1","Cigar","A3","113.40969135651825","3865"
"2701","Frog","Farmer_v2_c1","Monocle","A2","113.39498235959965","3868"
"689","Frog","Fighter_v3_c1","Rock Hands","A2","113.39498235959965","3868"
"757","Frog","Bard_v2_c3","Robotic Hand","A2","113.39498235959965","3868"
"111","Goat","Farmer_v1_c2","Rock Hands","A2","113.39498235959965","3868"
"4130","Platypus","Hunter_v1_c2","None","G1","113.38274707897115","3872"
"2774","Owl 2","Fighter_v3_c2","Tattoo 3","E1","113.36659560827174","3873"
"2203","Dog","Fighter_v1_c3","Monocle","A3","113.35360117542808","3874"
"3694","Crow","Farmer_v2_c3","Monocle","A3","113.35360117542808","3874"
"1651","Crow","Fighter_v1_c3","Monocle","A3","113.35360117542808","3874"
"3146","Black Cat","Fighter_v1_c3","Tattoo 3","D3","113.34597589012776","3877"
"3460","Cat","Farmer_v1_c1","Robotic Hand","A1","113.3425504074845","3878"
"457","Dog","Farmer_v1_c3","Cigar","A2","113.33889217850948","3879"
"1709","Crow","Hunter_v1_c1","Rock Hands","A2","113.33889217850948","3879"
"2096","Frog","Hunter_v2_c2","Aura Purple","B1","113.30870152761456","3881"
"1681","Shiba Inu","Farmer_v3_c2","None","G1","113.29958240245493","3882"
"4569","Frog 2","Farmer_v2_c1","Cigar","A3","113.2978874385063","3883"
"342","Husky","Magician_v1_c1","Cigar","A3","113.2978874385063","3883"
"3511","Husky","Farmer_v3_c2","Rock Hands","A1","113.2868366705627","3885"
"3858","Husky","Hunter_v1_c2","Monocle","A2","113.2831784415877","3886"
"2530","Stag","Hunter_v2_c1","None","C1","113.28010525616968","3887"
"1771","Cat","Farmer_v2_c2","Beard","E3","113.27723028248712","3888"
"1879","Owl 2","Magician_v1_c2","Bandana","A1","113.26396045526421","3889"
"4932","Owl 2","Bard_v2_c2","Bandana","A2","113.2603022262892","3890"
"4317","Owl","Bard_v1_c2","Ice Hands","A1","113.25595658960036","3891"
"4621","Goat","Medic_v1_c3","Aura Purple","D3","113.23969145110775","3892"
"494","Platypus","Bard_v2_c1","Rock Hands","A3","113.2353666349713","3893"
"4250","Shiba Inu","Farmer_v1_c3","Earring","D2","113.2297123641386","3894"
"4119","Cat","Fighter_v1_c2","Beard","E2","113.22588965811183","3895"
"2753","Owl 2","Medic_v1_c1","Antlers","D2","113.19336436655713","3896"
"4872","Crow","Medic_v1_c3","Spiked Body","D3","113.18360127001758","3897"
"1794","Husky","Bard_v2_c2","Bandana","B2","113.17306896733649","3898"
"1839","Shiba Inu","Farmer_v1_c3","Pipe","E2","113.14949310870443","3899"
"2671","Frog","Hunter_v1_c3","Tattoo 2","E1","113.12454360618472","3900"
"1630","Cat","Fighter_v1_c1","Tattoo 2","E1","113.06845342509455","3901"
"1256","Shiba Inu","Farmer_v1_c3","Tattoo 5","D3","113.06417384626639","3902"
"1935","Shiba Inu","Bard_v2_c3","Tattoo 5","D1","113.06417384626639","3902"
"886","Red Panda","Hunter_v2_c3","White Eyes","A1","113.05452177485583","3904"
"1530","Owl","Bard_v2_c1","Marked Skin","B2","113.05205299372102","3905"
"176","Dog","Farmer_v3_c3","Tattoo 2","E2","113.0378271104383","3906"
"1824","Black Cat","Farmer_v2_c1","Tattoo 5","B3","113.0044931190867","3907"
"388","Crow","Medic_v1_c3","White Eyes","D2","112.98529991351774","3908"
"2653","Husky","Peddler_v1_c2","Mustache","E2","112.98211337351651","3909"
"4093","Black Cat","Farmer_v1_c3","Tattoo 4","B2","112.98168806506865","3910"
"3276","Cat","Hunter_v2_c2","Horns","D3","112.93949235912649","3911"
"1554","Husky","Hunter_v1_c3","Antlers","B1","112.93799090786982","3912"
"2062","Dog","Hunter_v1_c3","Antlers","B2","112.92469456828479","3913"
"1610","Crow","Fighter_v1_c2","Antlers","D3","112.92469456828479","3913"
"4402","Shiba Inu","Peddler_v1_c2","Bubble Pipe","A1","112.91061864464261","3915"
"4980","Husky","Hunter_v2_c3","Horns","B3","112.90658367622277","3916"
"3307","Shiba Inu","Bard_v1_c3","Beard","B2","112.87364857475427","3917"
"391","Red Panda","Fighter_v1_c3","Earring","B2","112.85795293243376","3918"
"694","Owl","Medic_v1_c3","Pipe","F1","112.85209877413267","3919"
"3435","Owl","Medic_v1_c3","Cigar","B3","112.83553558608114","3920"
"4091","Red Panda","Hunter_v2_c2","Monocle","A3","112.82625008114148","3921"
"3671","Husky","Farmer_v3_c1","Beard","A2","112.81065153608864","3922"
"3702","Owl","Bard_v2_c2","Tattoo 2","A3","112.80557235685004","3923"
"4008","Rabbit","Bard_v2_c2","Tattoo 2","A2","112.79086335993144","3924"
"1866","Owl","Hunter_v2_c3","Pipe","F3","112.76280788611297","3925"
"497","Frog","Bard_v2_c2","Tattoo 2","A3","112.74910190334569","3926"
"1532","Cat","Hunter_v2_c2","Cigar","D2","112.7459774518598","3927"
"3795","Gator","Hunter_v2_c3","None","C3","112.72826225333685","3928"
"4463","Husky","Bard_v2_c1","Robotic Hand","B1","112.71346623705358","3929"
"751","Husky","Hunter_v2_c2","Monocle","B1","112.71346623705358","3929"
"4430","Platypus","Fighter_v1_c1","Bandana","A3","112.71304167535013","3931"
"3990","Frog 2","Bard_v2_c2","Tattoo 2","A3","112.63729798533372","3932"
"2839","Frog","Peddler_v1_c2","Bubble Pipe","D3","112.52572753268984","3933"
"3149","Crow","Hunter_v2_c2","Bandana","F3","112.5054733231567","3934"
"2169","Cat","Hunter_v2_c3","Bandana","C3","112.5054733231567","3934"
"2297","Panda","Fighter_v1_c2","None","B1","112.46964394453433","3936"
"4106","Gator","Farmer_v2_c2","None","B1","112.46964394453433","3936"
"4512","Rabbit","Farmer_v3_c3","Pipe","B3","112.45798455482168","3938"
"3636","Platypus","Peddler_v1_c2","Tattoo 4","E1","112.44033823535494","3939"
"2457","Platypus","Bard_v2_c3","Antlers","A2","112.42427133578406","3940"
"4467","Panda","Farmer_v3_c3","None","B3","112.42343892204556","3941"
"1770","Gator","Fighter_v1_c1","None","B3","112.42343892204556","3941"
"1798","Black Cat","Bard_v1_c2","Horns","A1","112.40951940250324","3943"
"503","Panda","Peddler_v1_c1","None","D3","112.40063386802751","3944"
"1921","Owl","Farmer_v3_c1","Antlers","E3","112.38099601849675","3945"
"4873","Shiba Inu","Farmer_v2_c2","Tattoo 4","E3","112.37788786855778","3946"
"4787","Cat","Medic_v1_c1","Aura Aqua","A1","112.37239901359361","3947"
"354","Crow","Bard_v1_c2","Antlers","F3","112.36385448512567","3948"
"3404","Shiba Inu","Peddler_v1_c1","Tattoo 4","E1","112.35717355883872","3949"
"4439","Husky","Bard_v1_c1","Spiked Body","E1","112.31278634292757","3950"
"732","Cat","Bard_v1_c3","Aura Purple","D3","112.29513280154912","3951"
"1719","Stag","Hunter_v2_c3","None","C3","112.27800429780567","3952"
"2036","Husky","Fighter_v1_c2","Pipe","D3","112.2669051292873","3953"
"2568","Owl","Peddler_v2_c1","None","A1","112.25737561940754","3954"
"1395","Goat","Farmer_v3_c3","Bandana","B3","112.2567401729556","3955"
"3473","Shiba Inu","Bard_v1_c3","Robotic Hand","A1","112.25268272204303","3956"
"3044","Shiba Inu","Bard_v1_c2","Robotic Hand","A1","112.25268272204303","3956"
"397","Cat","Bard_v2_c2","Antlers","E1","112.24772107418316","3958"
"641","Frog","Mercenary_v1_c1","None","A3","112.21195593384678","3959"
"1667","Husky","Peddler_v1_c2","Bandana","B1","112.19114127743241","3960"
"1745","Red Panda","Bard_v1_c2","Marked Skin","A1","112.16605330638737","3961"
"4620","Crow","Hunter_v2_c1","Horns","E3","112.14510547867732","3962"
"3766","Dog","Peddler_v2_c1","None","A1","112.14481498481301","3963"
"3178","Cat","Peddler_v2_c1","None","A1","112.14481498481301","3963"
"1830","Crow","Mercenary_v1_c1","None","A2","112.141156755838","3965"
"2576","Frog","Bard_v3_c1","Mustache","E3","112.12434694281889","3966"
"3774","Frog","Farmer_v1_c3","Tattoo 2","E3","112.12434694281889","3966"
"3270","Red Panda","Peddler_v1_c2","Earring","E2","112.12032633034985","3968"
"1773","Rabbit","Medic_v1_c1","Beard","D1","112.11933086304423","3969"
"4841","Rabbit","Bard_v1_c2","Bubble Pipe","F1","112.11064879105479","3970"
"3983","Frog 2","Mercenary_v1_c1","None","A3","112.10015201583481","3971"
"622","Crow","Bard_v1_c2","Horns","D2","112.09683144504928","3972"
"1753","Crow","Hunter_v2_c1","White Eyes","E2","112.09376485430202","3973"
"4624","Husky","Peddler_v2_c1","None","A2","112.08544301891621","3974"
"1436","Rabbit","Mercenary_v2_c3","None","E3","112.05525080605076","3975"
"3674","Dog","Bard_v2_c3","Tattoo 2","E1","112.04754245200967","3976"
"1230","Red Panda","Hunter_v1_c2","Antlers","A3","112.02986377887284","3977"
"2146","Cat","Medic_v1_c1","Beard","B3","112.02957528246776","3978"
"3179","Owl","Fighter_v3_c2","Tattoo 3","B3","112.02935330868485","3979"
"2899","Goat","Magician_v1_c1","Antlers","B1","112.0288838527969","3980"
"4839","Dog","Farmer_v2_c3","Tattoo 2","E2","112.01691613735342","3981"
"4264","Dog","Farmer_v3_c2","Mustache","E2","112.01691613735342","3981"
"2941","Rabbit","Hunter_v1_c1","Antlers","D1","112.01634422979444","3983"
"2603","Rabbit","Fighter_v3_c2","Tattoo 3","D1","112.0065482546668","3984"
"4253","Frog 2","Bard_v1_c2","Marked Skin","B2","111.99531015373624","3985"
"1416","Crow","Bard_v1_c1","Tattoo 4","F2","111.99173180334213","3986"
"2129","Owl","Medic_v1_c1","Spiked Body","A2","111.978138153907","3987"
"1526","Platypus","Fighter_v1_c3","Bubble Pipe","A2","111.96921411909894","3988"
"2705","Black Cat","Hunter_v2_c1","Pipe","B3","111.95343801931585","3989"
"3478","Dog","Fighter_v3_c1","Antlers","D2","111.94959114959116","3990"
"1576","Goat","Magician_v4_c1","None","E2","111.9474397281711","3991"
"888","Frog","Magician_v4_c1","None","E2","111.9474397281711","3991"
"1601","Rabbit","Farmer_v3_c3","Beard","A3","111.94269713811265","3993"
"2712","Dog","Peddler_v2_c3","None","E3","111.94269017145623","3994"
"1533","Red Panda","Bard_v1_c2","Robotic Hand","A3","111.93778161267302","3995"
"1695","Platypus","Medic_v1_c1","Antlers","E3","111.92932807992563","3996"
"1624","Panda","Bard_v1_c2","None","C1","111.9290846728881","3997"
"3682","Panda","Bard_v1_c3","None","C1","111.9290846728881","3997"
"599","Black Cat","Bard_v2_c2","Tattoo 4","A3","111.89924607480197","3999"
"1802","Black Cat","Magician_v1_c2","Tattoo 5","A3","111.89924607480197","3999"
"507","Crow","Mercenary_v1_c2","None","E2","111.89134954708094","4001"
"1143","Crow","Peddler_v2_c2","None","E2","111.89134954708094","4001"
"3670","Black Cat","Fighter_v3_c2","Tattoo 5","A1","111.88819530685838","4003"
"2475","Husky","Magician_v4_c1","None","E3","111.88697643453445","4004"
"644","Husky","Mercenary_v2_c1","None","E1","111.86626212481539","4005"
"1827","Frog 2","Hunter_v2_c1","Cigar","E3","111.8500692800976","4006"
"1390","Husky","Mercenary_v2_c3","None","E2","111.83563581015915","4007"
"3412","Dog","Farmer_v3_c1","Bubble Pipe","E3","111.8133781672171","4008"
"4105","Platypus","Farmer_v1_c2","Tattoo 3","E3","111.80442939704822","4009"
"4840","Black Cat","Fighter_v1_c3","Bubble Pipe","A2","111.80356366138498","4010"
"146","Shiba Inu","Hunter_v2_c3","Antlers","B1","111.77139445473372","4011"
"4667","Rabbit","Fighter_v3_c2","Tattoo 1","B2","111.76199139308866","4012"
"1039","Shiba Inu","Hunter_v1_c2","Pipe","A3","111.75373995411073","4013"
"602","Goat","Farmer_v3_c1","Earring","D2","111.75132849397556","4014"
"876","Gator","Bard_v2_c2","None","E3","111.74437468364495","4015"
"4699","Rabbit","Fighter_v1_c2","Mustache","A2","111.73992559352052","4016"
"4337","Rabbit","Medic_v1_c1","Horns","A1","111.73768747199092","4017"
"1951","Husky","Bard_v2_c2","Bubble Pipe","E1","111.73695012057625","4018"
"1421","Dog","Bard_v1_c1","Tattoo 4","C3","111.71920048425591","4019"
"2337","Goat","Fighter_v1_c2","Tattoo 2","A3","111.69816413693476","4020"
"3490","Frog","Fighter_v1_c2","Mustache","A3","111.69816413693476","4020"
"2962","Platypus","Fighter_v1_c3","Bandana","A3","111.69213070226525","4022"
"1474","Goat","Fighter_v1_c2","Mustache","A1","111.68711336899118","4023"
"2573","Dog","Farmer_v3_c1","Pipe","E3","111.6663596818265","4024"
"4582","Black Cat","Fighter_v3_c1","Pipe","A1","111.66020340496941","4025"
"1693","Crow","Fighter_v3_c2","Tattoo 1","D1","111.64943075849413","4026"
"3328","Rabbit","Farmer_v3_c1","Tattoo 5","B2","111.64226042960769","4027"
"1412","Cat","Peddler_v1_c2","Mustache","A3","111.6420739558446","4028"
"700","Cat","Peddler_v1_c1","Mustache","A2","111.627364958926","4029"
"2547","Crow","Fighter_v3_c2","Tattoo 4","B1","111.59870987151997","4030"
"5","Shiba Inu","Farmer_v2_c1","Bandana","A2","111.59425702883043","4031"
"4593","Owl 2","Farmer_v3_c1","Tattoo 4","A3","111.57592831396269","4032"
"2926","Husky","Fighter_v1_c2","Tattoo 2","A1","111.57530945097922","4033"
"2609","Red Panda","Fighter_v3_c1","Bubble Pipe","A3","111.57480656218772","4034"
"439","Frog 2","Hunter_v1_c3","Tattoo 2","A2","111.5716512220042","4035"
"2281","Owl 2","Bard_v2_c2","Tattoo 4","A1","111.5648775460191","4036"
"1538","Platypus","Hunter_v1_c2","Tattoo 1","E3","111.55987253547009","4037"
"3251","Platypus","Farmer_v2_c3","Tattoo 1","E3","111.55987253547009","4037"
"3180","Rabbit","Hunter_v2_c1","Aura Aqua","A3","111.55784451050005","4039"
